PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,WorkLifeBalanceLabel,,,,,,,,,,,,,,
PR4734,B1EC-849B,4/3/2021,5,4,3,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR4790,3CD6-5587,22/03/2021,5,4,3,3,1,3,4,4,Good,,,,,,,,,,,,,,
PR4828,B6EC-313E,2/4/2021,5,4,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR4907,1EEB-ABF7,25/04/2021,5,4,3,3,1,5,4,3,Excellent,,,,,,,,,,,,,,
PR4908,D529-0BC2,26/04/2021,5,4,3,3,1,5,3,3,Excellent,,,,,,,,,,,,,,
PR4987,72A2-1105,19/05/2021,5,4,3,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR4996,1B7F-73A9,22/05/2021,5,4,3,2,0,2,4,3,Fair,,,,,,,,,,,,,,
PR5038,6CAD-47F0,5/6/2021,5,4,3,2,3,5,4,3,Excellent,,,,,,,,,,,,,,
PR506,B407-ABCA,11/2/2015,5,4,3,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR5112,0AA2-881A,3/7/2021,5,4,3,2,2,5,5,4,Excellent,,,,,,,,,,,,,,
PR5198,5802-2A7E,31/07/2021,5,4,3,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR5246,52DD-757F,16/08/2021,5,4,3,3,2,3,4,3,Good,,,,,,,,,,,,,,
PR5276,E616-CAD8,30/08/2021,5,4,3,2,1,2,3,2,Fair,,,,,,,,,,,,,,
PR5341,18CE-8F30,26/09/2021,5,4,3,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR5375,5C48-9106,14/10/2021,5,4,3,2,1,5,3,2,Excellent,,,,,,,,,,,,,,
PR5384,BBB4-89C7,17/10/2021,5,4,3,3,0,2,4,3,Fair,,,,,,,,,,,,,,
PR5401,EFB8-ED99,24/10/2021,5,4,3,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR5494,2BEA-43B2,27/11/2021,5,4,3,1,0,3,3,2,Good,,,,,,,,,,,,,,
PR5509,D39D-4015,4/12/2021,5,4,3,2,1,2,4,4,Fair,,,,,,,,,,,,,,
PR5511,C6EC-FEB5,6/12/2021,5,4,3,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR5599,0592-D909,4/1/2022,5,4,3,3,1,3,5,5,Good,,,,,,,,,,,,,,
PR5606,63E0-439B,6/1/2022,5,4,3,1,1,5,3,3,Excellent,,,,,,,,,,,,,,
PR5667,E1FE-67B5,23/01/2022,5,4,3,3,0,3,4,3,Good,,,,,,,,,,,,,,
PR5676,B56D-46CE,27/01/2022,5,4,3,2,0,5,5,4,Excellent,,,,,,,,,,,,,,
PR5690,8CF6-3079,1/2/2022,5,4,3,3,1,2,4,3,Fair,,,,,,,,,,,,,,
PR5696,62A3-DEA7,2/2/2022,5,4,3,2,1,5,5,4,Excellent,,,,,,,,,,,,,,
PR5710,5476-CA0D,4/2/2022,5,4,3,1,2,5,3,3,Excellent,,,,,,,,,,,,,,
PR5721,0D1B-DEC2,9/2/2022,5,4,3,1,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR5727,83FD-F920,11/2/2022,5,4,3,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR5772,0CFA-28A3,26/02/2022,5,4,3,1,1,2,3,3,Fair,,,,,,,,,,,,,,
PR582,47A0-559B,28/03/2015,5,4,3,1,1,2,5,5,Fair,,,,,,,,,,,,,,
PR583,9AAB-DCD0,29/03/2015,5,4,3,1,0,2,4,3,Fair,,,,,,,,,,,,,,
PR5865,5160-53BD,23/03/2022,5,4,3,2,2,5,4,4,Excellent,,,,,,,,,,,,,,
PR5881,C525-8BB9,26/03/2022,5,4,3,1,0,3,5,4,Good,,,,,,,,,,,,,,
PR5999,A1B4-5481,29/04/2022,5,4,3,2,0,5,4,3,Excellent,,,,,,,,,,,,,,
PR6257,DFA2-1B8F,16/07/2022,5,4,3,1,2,2,5,5,Fair,,,,,,,,,,,,,,
PR6275,B5C6-F8D5,20/07/2022,5,4,3,1,0,5,4,4,Excellent,,,,,,,,,,,,,,
PR6426,CECC-60FF,18/09/2022,5,4,3,1,1,3,3,3,Good,,,,,,,,,,,,,,
PR6446,18CE-8F30,26/09/2022,5,4,3,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR6606,138C-2AEA,23/11/2022,5,4,3,2,0,5,3,2,Excellent,,,,,,,,,,,,,,
PR6659,3A36-DA50,15/12/2022,5,4,3,1,1,2,3,2,Fair,,,,,,,,,,,,,,
PR678,BD1B-53A3,24/05/2015,5,4,3,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR689,6313-8E62,1/6/2015,5,4,3,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR742,27CD-A6BF,1/8/2015,5,4,3,2,1,2,4,3,Fair,,,,,,,,,,,,,,
PR782,45FF-ACE6,18/10/2015,5,4,3,3,0,5,4,4,Excellent,,,,,,,,,,,,,,
PR804,9728-1A5B,15/11/2015,5,4,3,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR807,0145-DBFC,20/11/2015,5,4,3,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR829,E6D9-ADEE,14/12/2015,5,4,3,2,1,2,4,3,Fair,,,,,,,,,,,,,,
PR908,EE04-1533,1/2/2016,5,4,3,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR919,151D-1FF2,6/2/2016,5,4,3,1,0,3,3,2,Good,,,,,,,,,,,,,,
PR92,6176-3BEE,28/03/2013,5,4,3,2,1,2,3,2,Fair,,,,,,,,,,,,,,
PR945,F968-671C,22/02/2016,5,4,3,1,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR989,CFE3-312D,11/3/2016,5,4,3,3,0,5,5,5,Excellent,,,,,,,,,,,,,,
PR1033,3B11-DF28,5/4/2016,5,3,5,3,1,2,4,4,Fair,,,,,,,,,,,,,,
PR1108,C9FF-3A25,13/05/2016,5,3,5,2,2,5,5,5,Excellent,,,,,,,,,,,,,,
PR1187,8B79-18F1,8/7/2016,5,3,5,3,1,3,4,4,Good,,,,,,,,,,,,,,
PR1235,52DD-757F,17/08/2016,5,3,5,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR13,7839-CA12,12/1/2013,5,3,5,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR1324,7FFD-C810,21/11/2016,5,3,5,2,1,3,5,4,Good,,,,,,,,,,,,,,
PR1344,C6EC-FEB5,7/12/2016,5,3,5,3,1,5,4,3,Excellent,,,,,,,,,,,,,,
PR1345,598D-E3B4,8/12/2016,5,3,5,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1408,28EA-A010,15/01/2017,5,3,5,1,1,3,5,4,Good,,,,,,,,,,,,,,
PR1420,606E-A262,19/01/2017,5,3,5,1,0,2,5,4,Fair,,,,,,,,,,,,,,
PR1422,05B0-755F,20/01/2017,5,3,5,2,0,2,5,5,Fair,,,,,,,,,,,,,,
PR1465,DF63-0D3C,8/2/2017,5,3,5,1,0,5,4,3,Excellent,,,,,,,,,,,,,,
PR156,0678-748A,4/1/2014,5,3,5,3,3,4,3,2,Very Good,,,,,,,,,,,,,,
PR1567,03C5-51AD,30/03/2017,5,3,5,1,0,5,3,3,Excellent,,,,,,,,,,,,,,
PR1592,D7F8-1775,11/4/2017,5,3,5,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1630,A1B4-5481,30/04/2017,5,3,5,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR1634,327B-F6D3,1/5/2017,5,3,5,3,3,3,5,5,Good,,,,,,,,,,,,,,
PR1736,2E72-4BF1,22/06/2017,5,3,5,2,1,2,4,3,Fair,,,,,,,,,,,,,,
PR176,8D34-EBDF,18/01/2014,5,3,5,2,1,5,3,2,Excellent,,,,,,,,,,,,,,
PR1771,8583-9174,13/07/2017,5,3,5,1,1,2,3,2,Fair,,,,,,,,,,,,,,
PR1813,2B08-7D3D,10/8/2017,5,3,5,1,1,2,4,4,Fair,,,,,,,,,,,,,,
PR1827,52DD-757F,17/08/2017,5,3,5,1,0,2,3,3,Fair,,,,,,,,,,,,,,
PR1855,2FC8-999D,20/09/2017,5,3,5,1,1,2,4,3,Fair,,,,,,,,,,,,,,
PR1856,3476-CA56,21/09/2017,5,3,5,2,0,2,4,3,Fair,,,,,,,,,,,,,,
PR1875,825E-0B3A,4/10/2017,5,3,5,1,0,5,5,4,Excellent,,,,,,,,,,,,,,
PR1892,AA19-95BD,17/10/2017,5,3,5,1,2,2,3,2,Fair,,,,,,,,,,,,,,
PR2062,AB03-8820,24/01/2018,5,3,5,3,0,3,3,3,Good,,,,,,,,,,,,,,
PR2110,626A-9377,13/02/2018,5,3,5,3,0,5,5,5,Excellent,,,,,,,,,,,,,,
PR2113,0DBC-596E,14/02/2018,5,3,5,1,0,5,5,5,Excellent,,,,,,,,,,,,,,
PR2157,0322-D46B,3/3/2018,5,3,5,2,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR2222,86E2-73D1,31/03/2018,5,3,5,2,2,3,4,3,Good,,,,,,,,,,,,,,
PR2406,95CB-4E31,24/06/2018,5,3,5,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR2423,5E9A-FE30,1/7/2018,5,3,5,3,0,3,4,3,Good,,,,,,,,,,,,,,
PR2482,D825-CC31,31/07/2018,5,3,5,2,0,2,4,4,Fair,,,,,,,,,,,,,,
PR2531,2DD1-FD7F,2/9/2018,5,3,5,1,2,2,5,4,Fair,,,,,,,,,,,,,,
PR2564,1CB3-F7D7,28/09/2018,5,3,5,3,3,4,5,4,Very Good,,,,,,,,,,,,,,
PR263,84E7-02D4,26/03/2014,5,3,5,3,0,5,4,3,Excellent,,,,,,,,,,,,,,
PR2644,F578-F0C8,11/11/2018,5,3,5,1,1,5,5,5,Excellent,,,,,,,,,,,,,,
PR2645,2A04-49D1,11/11/2018,5,3,5,1,0,2,5,5,Fair,,,,,,,,,,,,,,
PR2671,2BEA-43B2,28/11/2018,5,3,5,3,2,5,5,5,Excellent,,,,,,,,,,,,,,
PR2725,211E-BC82,30/12/2018,5,3,5,3,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR2886,EACC-D1F6,2/3/2019,5,3,5,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR29,45D7-5C8A,25/01/2013,5,3,5,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR2935,88B8-EB84,19/03/2019,5,3,5,1,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR2942,E1B4-9AA1,22/03/2019,5,3,5,2,1,2,4,4,Fair,,,,,,,,,,,,,,
PR2944,BAFA-86DF,23/03/2019,5,3,5,3,1,5,5,5,Excellent,,,,,,,,,,,,,,
PR2964,8FD9-AA59,31/03/2019,5,3,5,2,0,3,4,4,Good,,,,,,,,,,,,,,
PR2976,0D8F-C0F3,5/4/2019,5,3,5,1,1,3,5,4,Good,,,,,,,,,,,,,,
PR2983,531D-788E,9/4/2019,5,3,5,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR2990,489B-14EC,11/4/2019,5,3,5,2,0,3,4,3,Good,,,,,,,,,,,,,,
PR300,51A4-EA6E,25/04/2014,5,3,5,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3009,6661-FA04,17/04/2019,5,3,5,1,1,2,4,4,Fair,,,,,,,,,,,,,,
PR3069,4C41-7F73,9/5/2019,5,3,5,2,2,3,5,4,Good,,,,,,,,,,,,,,
PR3138,5C87-D7BB,1/6/2019,5,3,5,3,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR3232,D906-B674,17/07/2019,5,3,5,3,0,2,4,4,Fair,,,,,,,,,,,,,,
PR3269,9DB1-8C59,30/07/2019,5,3,5,3,0,3,3,2,Good,,,,,,,,,,,,,,
PR3300,D13E-E661,15/08/2019,5,3,5,2,3,5,5,4,Excellent,,,,,,,,,,,,,,
PR3318,7A5A-CC91,21/08/2019,5,3,5,3,0,3,4,4,Good,,,,,,,,,,,,,,
PR3323,D186-CBF5,25/08/2019,5,3,5,1,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR3324,65A0-5D04,26/08/2019,5,3,5,2,0,5,5,5,Excellent,,,,,,,,,,,,,,
PR3345,07F1-62C3,8/9/2019,5,3,5,2,0,3,3,2,Good,,,,,,,,,,,,,,
PR3348,B268-1642,11/9/2019,5,3,5,3,0,2,4,4,Fair,,,,,,,,,,,,,,
PR3369,DF7E-3233,25/09/2019,5,3,5,2,1,3,4,4,Good,,,,,,,,,,,,,,
PR3402,2250-86C5,15/10/2019,5,3,5,2,1,2,4,4,Fair,,,,,,,,,,,,,,
PR3512,D39D-4015,5/12/2019,5,3,5,1,2,3,3,3,Good,,,,,,,,,,,,,,
PR3526,E55E-9436,16/12/2019,5,3,5,2,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR3555,2857-A950,28/12/2019,5,3,5,3,2,2,4,3,Fair,,,,,,,,,,,,,,
PR3600,12F7-BCBB,13/01/2020,5,3,5,3,2,3,5,4,Good,,,,,,,,,,,,,,
PR3616,8D34-EBDF,17/01/2020,5,3,5,3,1,3,3,3,Good,,,,,,,,,,,,,,
PR3640,618D-7685,26/01/2020,5,3,5,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR3708,EEA0-C109,17/02/2020,5,3,5,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR3713,5237-1B85,21/02/2020,5,3,5,2,2,3,5,5,Good,,,,,,,,,,,,,,
PR3736,DE22-FB63,29/02/2020,5,3,5,1,2,3,3,2,Good,,,,,,,,,,,,,,
PR3738,6EDB-94B7,29/02/2020,5,3,5,3,2,3,4,3,Good,,,,,,,,,,,,,,
PR384,F877-3BF9,22/08/2014,5,3,5,2,2,3,4,3,Good,,,,,,,,,,,,,,
PR3909,924E-1035,23/04/2020,5,3,5,1,1,5,3,3,Excellent,,,,,,,,,,,,,,
PR3940,FB1D-5A51,3/5/2020,5,3,5,2,1,2,3,2,Fair,,,,,,,,,,,,,,
PR3950,692B-7152,7/5/2020,5,3,5,1,0,2,3,2,Fair,,,,,,,,,,,,,,
PR4078,9CE9-B0D5,22/06/2020,5,3,5,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR4104,3747-3110,1/7/2020,5,3,5,2,0,5,3,3,Excellent,,,,,,,,,,,,,,
PR4106,0AA2-881A,3/7/2020,5,3,5,3,1,2,5,4,Fair,,,,,,,,,,,,,,
PR4108,2F85-AF81,4/7/2020,5,3,5,2,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR4133,29F6-C6CA,12/7/2020,5,3,5,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR4134,5293-AC5C,13/07/2020,5,3,5,2,0,2,3,3,Fair,,,,,,,,,,,,,,
PR414,7FA1-BC64,4/11/2014,5,3,5,3,1,2,5,4,Fair,,,,,,,,,,,,,,
PR4212,6B20-FFDF,13/08/2020,5,3,5,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR4216,6112-8476,14/08/2020,5,3,5,3,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR4219,2A89-93B6,15/08/2020,5,3,5,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR4239,0AE7-DDE2,22/08/2020,5,3,5,2,1,5,4,3,Excellent,,,,,,,,,,,,,,
PR4263,39A2-9B0A,3/9/2020,5,3,5,2,0,3,4,4,Good,,,,,,,,,,,,,,
PR429,E6D9-ADEE,14/12/2014,5,3,5,2,3,5,3,3,Excellent,,,,,,,,,,,,,,
PR4366,9C7D-E1B1,25/10/2020,5,3,5,3,1,5,4,4,Excellent,,,,,,,,,,,,,,
PR44,5476-CA0D,6/2/2013,5,3,5,3,2,3,5,5,Good,,,,,,,,,,,,,,
PR4402,3642-EEAE,7/11/2020,5,3,5,1,2,5,5,4,Excellent,,,,,,,,,,,,,,
PR4404,AD1C-2AC5,7/11/2020,5,3,5,2,0,2,4,4,Fair,,,,,,,,,,,,,,
PR4429,085C-7FC2,19/11/2020,5,3,5,2,0,5,4,3,Excellent,,,,,,,,,,,,,,
PR4442,F838-C681,24/11/2020,5,3,5,2,1,2,4,4,Fair,,,,,,,,,,,,,,
PR4526,41EC-F2AA,31/12/2020,5,3,5,1,0,2,5,5,Fair,,,,,,,,,,,,,,
PR4603,8AAD-FAFB,22/01/2021,5,3,5,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR461,02DA-7A72,16/01/2015,5,3,5,2,0,2,3,3,Fair,,,,,,,,,,,,,,
PR4711,6E7B-D50D,27/02/2021,5,3,5,2,0,5,5,4,Excellent,,,,,,,,,,,,,,
PR4881,FD3F-5255,18/04/2021,5,3,5,1,0,2,5,4,Fair,,,,,,,,,,,,,,
PR4917,C79A-E5E1,28/04/2021,5,3,5,1,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR4923,5639-70C0,29/04/2021,5,3,5,1,2,2,3,3,Fair,,,,,,,,,,,,,,
PR5019,8FF0-0F7A,29/05/2021,5,3,5,3,1,2,5,5,Fair,,,,,,,,,,,,,,
PR52,5021-95FC,18/02/2013,5,3,5,3,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR5232,04D7-C8F3,13/08/2021,5,3,5,3,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR5268,65A0-5D04,25/08/2021,5,3,5,3,0,3,4,3,Good,,,,,,,,,,,,,,
PR5285,2546-1312,2/9/2021,5,3,5,1,1,5,5,4,Excellent,,,,,,,,,,,,,,
PR5358,0C37-B7CF,4/10/2021,5,3,5,3,3,2,4,4,Fair,,,,,,,,,,,,,,
PR5581,41EC-F2AA,31/12/2021,5,3,5,2,3,5,3,2,Excellent,,,,,,,,,,,,,,
PR560,68FB-06A7,14/03/2015,5,3,5,2,1,2,4,4,Fair,,,,,,,,,,,,,,
PR5757,E348-E12B,21/02/2022,5,3,5,3,0,2,3,2,Fair,,,,,,,,,,,,,,
PR578,81FF-8D6C,25/03/2015,5,3,5,2,2,2,3,2,Fair,,,,,,,,,,,,,,
PR5821,B005-602F,9/3/2022,5,3,5,1,1,5,4,3,Excellent,,,,,,,,,,,,,,
PR5841,D077-169C,16/03/2022,5,3,5,1,1,3,5,5,Good,,,,,,,,,,,,,,
PR5849,9C57-828C,18/03/2022,5,3,5,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR5904,B6EC-313E,2/4/2022,5,3,5,1,0,2,5,4,Fair,,,,,,,,,,,,,,
PR592,07B2-D67A,3/4/2015,5,3,5,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR5939,CDFB-6A08,12/4/2022,5,3,5,1,1,2,3,3,Fair,,,,,,,,,,,,,,
PR5971,E503-C500,21/04/2022,5,3,5,2,1,2,4,4,Fair,,,,,,,,,,,,,,
PR6020,2CA8-4E1B,5/5/2022,5,3,5,1,0,2,3,3,Fair,,,,,,,,,,,,,,
PR6058,9D3C-DA45,16/05/2022,5,3,5,1,1,3,3,3,Good,,,,,,,,,,,,,,
PR6120,06E8-4FD4,3/6/2022,5,3,5,2,1,3,3,3,Good,,,,,,,,,,,,,,
PR6162,B8A5-07A1,16/06/2022,5,3,5,3,2,5,5,5,Excellent,,,,,,,,,,,,,,
PR6243,991F-BAF4,10/7/2022,5,3,5,1,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR6316,8EAF-4F79,5/8/2022,5,3,5,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR6387,11C2-2B5B,1/9/2022,5,3,5,3,0,2,5,4,Fair,,,,,,,,,,,,,,
PR6497,6C7E-91CB,16/10/2022,5,3,5,3,3,5,3,3,Excellent,,,,,,,,,,,,,,
PR6525,FADC-21F2,27/10/2022,5,3,5,1,3,4,4,4,Very Good,,,,,,,,,,,,,,
PR6555,AFDF-3DA8,7/11/2022,5,3,5,2,1,3,3,3,Good,,,,,,,,,,,,,,
PR6616,2BEA-43B2,27/11/2022,5,3,5,1,0,2,4,4,Fair,,,,,,,,,,,,,,
PR6618,5B38-57D2,27/11/2022,5,3,5,1,1,5,5,4,Excellent,,,,,,,,,,,,,,
PR6619,C54B-DBC5,28/11/2022,5,3,5,3,0,3,4,3,Good,,,,,,,,,,,,,,
PR6632,DFA9-990E,4/12/2022,5,3,5,2,3,2,4,4,Fair,,,,,,,,,,,,,,
PR717,5731-90E6,2/7/2015,5,3,5,3,0,5,4,4,Excellent,,,,,,,,,,,,,,
PR722,8B79-18F1,9/7/2015,5,3,5,2,1,3,4,4,Good,,,,,,,,,,,,,,
PR935,111D-E5EF,16/02/2016,5,3,5,2,1,3,3,3,Good,,,,,,,,,,,,,,
PR991,68FB-06A7,13/03/2016,5,3,5,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR04,0678-748A,4/1/2013,5,3,2,2,0,2,3,2,Fair,,,,,,,,,,,,,,
PR1015,6176-3BEE,27/03/2016,5,3,2,2,0,5,5,4,Excellent,,,,,,,,,,,,,,
PR1025,86E2-73D1,31/03/2016,5,3,2,2,0,2,4,3,Fair,,,,,,,,,,,,,,
PR1041,152E-8DB1,11/4/2016,5,3,2,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR1060,FD3F-5255,19/04/2016,5,3,2,2,3,2,3,3,Fair,,,,,,,,,,,,,,
PR1190,7B98-EA6F,9/7/2016,5,3,2,3,1,5,3,2,Excellent,,,,,,,,,,,,,,
PR1208,9DB2-76B3,25/07/2016,5,3,2,1,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR131,C560-23D6,9/5/2013,5,3,2,2,2,2,3,3,Fair,,,,,,,,,,,,,,
PR1451,9658-7750,2/2/2017,5,3,2,2,3,3,4,3,Good,,,,,,,,,,,,,,
PR1836,5605-237E,25/08/2017,5,3,2,3,0,2,3,3,Fair,,,,,,,,,,,,,,
PR1996,A9EB-9E41,25/12/2017,5,3,2,2,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR2036,FF14-A43E,14/01/2018,5,3,2,1,0,2,3,3,Fair,,,,,,,,,,,,,,
PR2045,8D34-EBDF,17/01/2018,5,3,2,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2050,6A8B-EC82,18/01/2018,5,3,2,3,1,2,5,4,Fair,,,,,,,,,,,,,,
PR2055,7F1C-20B8,21/01/2018,5,3,2,2,1,2,4,3,Fair,,,,,,,,,,,,,,
PR2099,DF63-0D3C,8/2/2018,5,3,2,3,1,5,3,3,Excellent,,,,,,,,,,,,,,
PR2109,B2D6-A355,12/2/2018,5,3,2,3,3,2,4,3,Fair,,,,,,,,,,,,,,
PR2118,B97B-73D7,17/02/2018,5,3,2,2,0,2,4,3,Fair,,,,,,,,,,,,,,
PR2132,C900-9EF9,22/02/2018,5,3,2,2,2,3,3,3,Good,,,,,,,,,,,,,,
PR2162,B1EC-849B,5/3/2018,5,3,2,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR2214,9AAB-DCD0,28/03/2018,5,3,2,3,1,3,4,4,Good,,,,,,,,,,,,,,
PR2246,52CC-3E9E,12/4/2018,5,3,2,1,1,3,4,4,Good,,,,,,,,,,,,,,
PR2256,AC19-7EE7,15/04/2018,5,3,2,3,0,5,5,4,Excellent,,,,,,,,,,,,,,
PR2282,BAF9-933D,24/04/2018,5,3,2,1,0,5,3,3,Excellent,,,,,,,,,,,,,,
PR230,CC8A-0B1F,2/3/2014,5,3,2,1,1,2,4,4,Fair,,,,,,,,,,,,,,
PR2316,7B47-C915,10/5/2018,5,3,2,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2458,F83C-CA1D,19/07/2018,5,3,2,3,0,2,3,3,Fair,,,,,,,,,,,,,,
PR2488,55D6-1423,4/8/2018,5,3,2,1,0,3,5,5,Good,,,,,,,,,,,,,,
PR2584,8365-EB74,9/10/2018,5,3,2,2,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR2602,851C-E7E2,21/10/2018,5,3,2,1,0,3,4,3,Good,,,,,,,,,,,,,,
PR2706,13E5-8466,20/12/2018,5,3,2,1,3,2,4,3,Fair,,,,,,,,,,,,,,
PR274,B6EC-313E,4/4/2014,5,3,2,2,1,3,3,2,Good,,,,,,,,,,,,,,
PR2792,FBED-F86B,26/01/2019,5,3,2,1,0,5,3,3,Excellent,,,,,,,,,,,,,,
PR2846,5A04-0EB4,15/02/2019,5,3,2,1,2,3,5,4,Good,,,,,,,,,,,,,,
PR293,C3C0-349E,17/04/2014,5,3,2,1,1,5,4,3,Excellent,,,,,,,,,,,,,,
PR3064,E8B6-8BAE,7/5/2019,5,3,2,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR3095,5060-A677,19/05/2019,5,3,2,3,1,2,5,5,Fair,,,,,,,,,,,,,,
PR3162,4F64-A0E2,16/06/2019,5,3,2,2,0,3,5,4,Good,,,,,,,,,,,,,,
PR3165,6FE3-2270,17/06/2019,5,3,2,1,0,5,5,4,Excellent,,,,,,,,,,,,,,
PR3172,5468-EEE1,21/06/2019,5,3,2,3,0,2,5,4,Fair,,,,,,,,,,,,,,
PR3202,0AA2-881A,4/7/2019,5,3,2,1,0,2,3,3,Fair,,,,,,,,,,,,,,
PR3287,A1DB-6C34,9/8/2019,5,3,2,3,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR3329,134B-4157,1/9/2019,5,3,2,2,3,4,3,3,Very Good,,,,,,,,,,,,,,
PR3582,58F5-C8FC,7/1/2020,5,3,2,2,1,3,5,5,Good,,,,,,,,,,,,,,
PR3661,9658-7750,2/2/2020,5,3,2,1,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR3687,5818-560C,10/2/2020,5,3,2,3,2,2,5,4,Fair,,,,,,,,,,,,,,
PR3760,E7F5-0AD1,5/3/2020,5,3,2,2,2,5,3,3,Excellent,,,,,,,,,,,,,,
PR3767,5F5B-83B1,6/3/2020,5,3,2,3,1,3,3,3,Good,,,,,,,,,,,,,,
PR3790,D077-169C,16/03/2020,5,3,2,1,1,5,3,2,Excellent,,,,,,,,,,,,,,
PR3829,BFAF-1ED1,29/03/2020,5,3,2,3,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR3857,AEDB-BB62,9/4/2020,5,3,2,3,2,5,5,5,Excellent,,,,,,,,,,,,,,
PR3928,5639-70C0,29/04/2020,5,3,2,2,1,5,5,5,Excellent,,,,,,,,,,,,,,
PR3971,5AC6-91D4,13/05/2020,5,3,2,2,0,3,3,3,Good,,,,,,,,,,,,,,
PR4015,DEBE-1622,28/05/2020,5,3,2,1,0,5,3,3,Excellent,,,,,,,,,,,,,,
PR4032,06E8-4FD4,3/6/2020,5,3,2,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR4088,35D2-818A,26/06/2020,5,3,2,2,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR4132,8583-9174,12/7/2020,5,3,2,1,0,2,3,3,Fair,,,,,,,,,,,,,,
PR4160,F20A-F424,22/07/2020,5,3,2,1,1,5,3,3,Excellent,,,,,,,,,,,,,,
PR4191,7486-A1B6,3/8/2020,5,3,2,3,3,3,5,4,Good,,,,,,,,,,,,,,
PR4235,60B5-48ED,20/08/2020,5,3,2,3,3,3,3,2,Good,,,,,,,,,,,,,,
PR4246,473C-EA4E,25/08/2020,5,3,2,3,1,2,3,2,Fair,,,,,,,,,,,,,,
PR4257,11C2-2B5B,1/9/2020,5,3,2,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR427,B98B-4689,9/12/2014,5,3,2,3,2,3,4,3,Good,,,,,,,,,,,,,,
